x_val,y_added,y_removed,y_combined
-181,1,0,1
-172,1,1,0
-164,1,0,1
-159,1,0,1
-158,1,0,1
-157,1,0,1
-153,1,0,1
-139,0,0,2
-136,0,1,1
137,0,0,1
147,1,0,0
160,0,1,0
168,0,0,1
192,0,1,0
196,1,0,0
198,0,0,1
214,0,1,0
217,1,0,0
218,0,1,0
237,0,0,1
-10000,0,1,0
247,0,1,0
252,1,0,0
270,1,0,0
272,1,0,0
273,1,0,0
274,0,0,1
277,1,0,0
283,0,1,0
292,0,1,0
308,0,0,1
323,0,1,0
325,0,1,0
327,0,0,1
328,1,0,0
329,1,0,0
337,0,1,0
343,0,0,1
351,0,0,1
355,1,0,0
358,0,0,1
383,0,1,0
392,0,1,0
425,0,1,0
443,0,0,1
452,0,0,1
454,0,1,0
460,1,0,0
482,0,1,0
556,0,1,0
581,0,0,1
584,0,1,0
585,0,0,1
591,1,0,0
602,0,0,1
801,1,0,0
-1233,0,0,1
-1230,1,0,0
898,0,1,0
932,0,0,1
936,0,1,0
947,1,0,0
-962,1,0,0
-944,0,1,0
-807,0,1,0
-801,0,1,0
-648,0,1,0
-626,1,0,0
-622,0,0,1
-619,1,0,0
-556,0,1,0
-538,0,0,1
-506,1,0,0
-500,0,1,0
-457,0,0,1
-451,0,0,1
-446,1,0,0
-432,0,1,0
-412,0,1,0
-394,0,1,0
-371,1,0,0
-343,0,1,0
-337,0,1,0
-335,0,1,0
-334,0,0,1
-332,1,0,0
-315,0,1,0
-312,1,0,0
-307,0,1,0
1742,0,0,1
-303,0,0,1
-292,0,1,0
1764,1,0,0
-280,0,0,1
-278,0,1,0
-275,0,0,1
-269,0,1,0
-262,1,0,0
-246,1,0,0
-232,1,0,0
-226,0,1,0
-225,0,1,0
-223,1,0,0
-222,0,1,0
-220,0,0,1
-212,0,1,0
-211,1,0,0
-206,0,1,0
-197,0,1,0
-195,0,0,1
-174,0,1,0
-170,0,1,0
-163,1,0,0
-144,0,0,1
-134,1,0,0
-126,0,1,0
